;AMD Zen 3
;Instruction timings and µop breakdown, generated from uops.info instructions.xml (2026-03-29).
;Columns: Instruction<TAB>operands<TAB>µOps-fused<TAB>µOps-unfused<TAB>ports<TAB>latency<TAB>throughput<TAB>remark
PREFETCHW	M512	1	1			0.33	PREFETCH_NOP
INC	R32	1	1		1	0.25	I86
INC	R8h	1	1		1	0.25	I86
INC	M16	1	1			5.91	lock I86
INC	M64	1	1			5.91	lock I86
INSB		26	26			9320.38	I186
REP_INSB		16	16			28.00	I186
REP_INSD		16	16			28.00	I386
INSW		26	26			12275.70	I186
REP_INSW		16	16			28.00	I186
JB	Rel32	1	1			0.50	I86
JBE	Rel32	1	1			0.50	I86
JL	Rel32	1	1			0.50	I86
JLE	Rel32	1	1			0.50	I86
JMP	M64	1	1			1.42	I86
JMP	Rel32	1	1			2.94	I86
JNB	Rel8	1	1			0.50	I86
JNBE	Rel8	1	1			0.50	I86
JNL	Rel8	1	1			0.50	I86
JNLE	Rel8	1	1			0.50	I86
JNO	Rel8	1	1			0.50	I86
JNP	Rel8	1	1			0.50	I86
JNS	Rel8	1	1			0.50	I86
JNZ	Rel8	1	1			0.50	I86
JO	Rel8	1	1			0.50	I86
JP	Rel8	1	1			0.50	I86
JS	Rel32	1	1			0.50	I86
JZ	Rel32	1	1			0.50	I86
LAHF		1	1		1	1.00	LAHF
LAR	R16, R16	27	27		106	112.00	I286PROTECTED
LAR	R32, R32	27	27		106	112.00	I286PROTECTED
LAR	R64, R64	27	27		106	112.10	I286PROTECTED
LEAVE		4	4		5	2.00	I186
LEA	R32	1	1			0.25	I86
LEA	R16	2	2		1	0.50	I86
LEA	R64	1	1			0.43	I86
LEA	R64	1	1			0.25	I86
LEA	R16	4	4		1	2.00	I86
LEA	R64	2	2			0.50	I86
LEA	R32	2	2			0.50	I86
LEA	R16	2	2		1	0.71	I86
LEA	R64	1	1			0.50	I86
LEA	R32	1	1			0.50	I86
LEA	R16	2	2		1	1.00	I86
LEA	R32	1	1			0.40	I86
LLDT	M16	57	57			222.27	I286PROTECTED
LMSW	M16	20	20			6.00	I286REAL
LODSB		4	4			3.00	I86
REP_LODSB		3	3			19.00	I86
REP_LODSD		3	3			19.00	I386
LODSW		4	4			3.00	I86
REP_LODSW		3	3			19.00	I86
LOOPE	Rel8	1	1		1	0.56	I86
LSL	R16, M16	12	12		102	59.00	I286PROTECTED
LSL	R32, M16	12	12		102	59.00	I286PROTECTED
LSL	R64, M16	12	12		102	59.00	I286PROTECTED
MOV	AX, Moffs16	4	4		6	2.00	I86
MOV	M16, I16	1	1			0.50	I86
MOV	M16, SEG	2	2			1.00	I86
MOV	M32, R32	1	1		5	0.50	I86
MOV	M64, R64	1	1		5	0.50	I86
MOV	M8, I8	1	1			0.50	I86
MOV	M8, R8l	1	1		7	0.50	I86
MOV	Moffs32, EAX	2	2		5	1.00	I86
MOV	Moffs8, AL	2	2		6	1.00	I86
MOV	R16, M16	1	1		1	0.33	I86
MOV	R32, I32	1	1			0.33	I86
MOV	R32, SEG	1	1			1.00	I86
MOV	R64, I64	1	1			1.00	I86
MOV	R64, SEG	1	1			1.00	I86
MOV	R8h, I8	1	1		1	0.25	I86
MOV	R8l, 0	1	1		1	0.25	I86
MOV	R8l, M8	1	1		1	0.33	I86
MOVSB		5	5			3.00	I86
REP_MOVSB		3	3			19.00	I86
REP_MOVSD		36	36			19.00	I386
MOVSW		5	5			3.00	I86
REP_MOVSW		36	36			19.00	I86
MOVSX	R16, R8h	1	1		1	0.25	I386
MOVSX	R32, M16	1	1			0.33	I386
MOVSX	R32, R16	1	1		1	0.25	I386
MOVSX	R32, R8l	1	1		1	0.25	I386
MOVSX	R64, M8	1	1			0.33	I386
MOVSX	R64, R8l	1	1		1	0.25	I386
MOVZX	R16, R8h	1	1		1	0.25	I386
MOVZX	R32, M16	1	1			0.33	I386
MOVZX	R32, R16	1	1		1	0.25	I386
MOVZX	R32, R8l	1	1		1	0.25	I386
MOVZX	R64, M8	1	1			0.33	I386
MOVZX	R64, R8l	1	1		1	0.25	I386
MOV	R8h, R8l	1	1		1	0.33	I86
MOV	R8l, R8l	1	1		1	0.25	I86
MOV	R32, R32	1	1		0	0.25	I86
MOV	R8h, R8h	1	1		1	0.33	I86
MOV	R8l, R8h	1	1		1	0.33	I86
MOV	R16, R16	1	1		1	0.25	I86
MOV	R64, R64	1	1		0	0.25	I86
MOV_CR	R64, CR	20	20			6.00	I86
MOV_DR	R64, DR	33	33		47	41.00	I86
MUL	M32	2	2		4	1.00	I86
MUL	M8	1	1		3	1.00	I86
MUL	R32	2	2		4	1.00	I86
MUL	R8h	1	1		3	1.00	I86
NEG	M16	1	1			0.67	I86
NEG	M64	1	1			0.67	I86
NEG	R16	1	1		1	0.25	I86
NEG	R64	1	1		1	0.25	I86
NEG	R8l	1	1		1	0.25	I86
NEG	M32	1	1			7.48	lock I86
NEG	M8	1	1			7.48	lock I86
NOP	M16	1	1			0.31	FAT_NOP
NOP	M64	1	1			0.25	FAT_NOP
NOP	R32	1	1			0.25	FAT_NOP
NOT	M16	1	1			0.67	I86
NOT	M64	1	1			0.67	I86
NOT	R16	1	1		1	0.25	I86
NOT	R64	1	1		1	0.25	I86
NOT	R8l	1	1		1	0.25	I86
NOT	M32	1	1			7.48	lock I86
NOT	M8	1	1			7.48	lock I86
OR	AL, I8	1	1		1	0.50	I86
OR	EAX, I32	1	1		1	0.50	I86
OR	M16, I16	1	1			0.67	I86
OR	M16, R16	1	1		6	0.67	I86
OR	M32, I32	1	1			0.67	I86
OR	M32, R32	1	1		5	0.67	I86
OR	M64, I32	1	1			0.67	I86
OR	M64, R64	1	1		5	0.67	I86
OR	M8, I8	1	1			0.67	I86
OR	M8, R8l	1	1		7	0.67	I86
OR	R16, I16	1	1		1	0.33	I86
OR	R16, M16	1	1		1	0.33	I86
OR	R32, I32	1	1		1	0.40	I86
OR	R32, M32	1	1		1	0.33	I86
OR	R64, I32	1	1		1	0.43	I86
OR	R64, M64	1	1		1	0.33	I86
OR	R8h, I8	1	1		1	0.25	I86
OR	R8l, M8	1	1		1	0.33	I86
OR	R8h, R8h	1	1		1	0.33	I86
OR	R8l, R8h	1	1		1	0.33	I86
OR	R16, R16	1	1		1	0.25	I86
OR	R64, R64	1	1		1	0.25	I86
OR	R8h, R8l	1	1		1	0.33	I86
OR	R8l, R8l	1	1		1	0.25	I86
OR	R32, R32	1	1		1	0.25	I86
OR	M16, 0	1	1			7.48	lock I86
OR	M16, I8	1	1			7.48	lock I86
OR	M32, 0	1	1			7.48	lock I86
OR	M32, I8	1	1			7.48	lock I86
OR	M64, 0	1	1			7.48	lock I86
OR	M64, I8	1	1			7.48	lock I86
OR	M8, 0	1	1			7.48	lock I86
OR	M8, R8h	1	1		6	7.48	lock I86
OR	R8l, 0	1	1		1	0.25	I86
OUT	0, AL	51	51			7591.87	I86
OUT	0, EAX	51	51			7679.43	I86
OUT	DX, AX	51	51			12830.95	I86
OUT	I8, AL	51	51			9502.17	I86
OUT	I8, EAX	51	51			19594.23	I86
REP_OUTSB		17	17			28.52	I186
OUTSD		30	30			17780.50	I386
REP_OUTSD		17	17			28.50	I386
REP_OUTSD		17	17			28.52	I386
REP_OUTSW		17	17			28.48	I186
POP	M16	4	4			2.00	I86
POP	R16	4	4		1	2.00	I86
POPF		36	36			13.33	I86
PUSH	FS	2	2			1.00	I86
PUSH	I32	1	1			0.56	I186
PUSH	M16	3	3			2.00	I86
PUSH	R16	2	2		6	1.00	I86
PUSHF		11	11		9	4.00	I86
PUSH	FS	3	3			2.00	I86
PUSH	I16	2	2			1.00	I186
RCL	M16, 0	11	11			4.00	I186
RCL	M16, CL	11	11		11	4.00	I86
RCL	M32, 0	11	11			4.00	I186
RCL	M32, CL	11	11		11	4.00	I86
RCL	M64, 0	11	11			4.00	I186
RCL	M64, CL	11	11		11	4.00	I86
RCL	M8, 0	11	11			4.00	I186
RCL	M8, CL	11	11		11	4.00	I86
RCL	R16, 0	9	9		2	4.00	I186
RCL	R16, CL	9	9		3	4.00	I86
RCL	R32, 0	9	9		2	4.00	I186
RCL	R32, CL	9	9		3	4.00	I86
RCL	R64, 0	9	9		2	4.00	I186
RCL	R64, CL	9	9		3	4.00	I86
RCL	R8h, 0	9	9		2	4.00	I186
RCL	R8h, CL	9	9		3	4.00	I86
RCL	R8l, CL	9	9		3	4.00	I86
RCL	R8l, 1	1	1		1	0.50	I86
RCL	R8l, 0	9	9		2	4.00	I186
RCL	R8l, I8	9	9		2	4.00	I186
RCR	M16, 1	2	2		6	0.53	I86
RCR	M16, I8	10	10		8	4.00	I186
RCR	M32, 1	2	2		6	0.50	I86
RCR	M32, I8	10	10		8	4.00	I186
RCR	M64, 1	2	2		6	0.58	I86
RCR	M64, I8	10	10		8	4.00	I186
RCR	M8, 1	2	2		7	0.54	I86
RCR	M8, I8	10	10		8	4.00	I186
RCR	R16, 1	1	1		1	0.50	I86
RCR	R16, I8	7	7		2	3.00	I186
RCR	R32, 1	1	1		1	0.50	I86
RCR	R32, I8	7	7		2	3.00	I186
RCR	R64, 1	1	1		1	0.50	I86
RCR	R64, I8	7	7		2	3.00	I186
RCR	R8h, 1	1	1		1	0.50	I86
RCR	R8h, I8	7	7		2	3.00	I186
RCR	R8l, 0	7	7		2	3.00	I186
RCR	R8l, I8	7	7		2	3.00	I186
RCR	R8l, 1	1	1		1	0.50	I86
RDMSR		126	126			176.38	PENTIUMREAL
RDTSC		44	44			36.00	PENTIUMREAL
RET	I16	6	6			32.18	I86
ROL	M16, 1	2	2			0.50	I86
ROL	M16, I8	2	2			0.56	I186
ROL	M32, 1	2	2			0.50	I86
ROL	M32, I8	2	2			0.50	I186
ROL	M64, 1	2	2			0.50	I86
ROL	M64, I8	2	2			0.50	I186
ROL	M8, 1	2	2			0.50	I86
ROL	M8, I8	2	2			0.50	I186
ROL	R16, 1	1	1		1	0.50	I86
ROL	R16, I8	1	1		1	0.50	I186
ROL	R32, 1	1	1		1	0.50	I86
ROL	R32, I8	1	1		1	0.50	I186
ROL	R64, 1	1	1		1	0.50	I86
ROL	R64, I8	1	1		1	0.50	I186
ROL	R8h, 1	1	1		1	0.50	I86
ROL	R8h, I8	1	1		1	0.50	I186
ROL	R8l, 0	1	1		1	0.50	I186
ROL	R8l, I8	1	1		1	0.50	I186
ROL	R8l, 1	1	1		1	0.50	I86
ROR	M16, 0	2	2			0.57	I186
ROR	M16, CL	2	2		31	0.54	I86
ROR	M32, 0	2	2			0.53	I186
ROR	M32, CL	2	2		31	0.50	I86
ROR	M64, 0	2	2			0.53	I186
ROR	M64, CL	2	2		31	0.43	I86
ROR	M8, 0	2	2			0.54	I186
ROR	M8, CL	2	2		31	0.50	I86
ROR	R16, 0	1	1		1	0.50	I186
ROR	R16, CL	1	1		31	0.50	I86
ROR	R32, 0	1	1		1	0.50	I186
ROR	R32, CL	1	1		31	0.50	I86
ROR	R64, 0	1	1		1	0.50	I186
ROR	R64, CL	1	1		31	0.50	I86
ROR	R8h, 0	1	1		1	0.50	I186
ROR	R8h, CL	1	1		31	0.50	I86
ROR	R8l, CL	1	1		31	0.50	I86
ROR	R8l, 1	1	1		1	0.50	I86
ROR	R8l, 0	1	1		1	0.50	I186
ROR	R8l, I8	1	1		1	0.50	I186
SAHF		1	1		1	0.25	LAHF
SAR	M16, 1	2	2			0.50	I86
SAR	M16, I8	2	2			0.57	I186
SAR	M32, 1	2	2			0.50	I86
SAR	M32, I8	2	2			0.52	I186
SAR	M64, 1	2	2			0.50	I86
SAR	M64, I8	2	2			0.60	I186
SAR	M8, 1	2	2			0.50	I86
SAR	M8, I8	2	2			0.50	I186
SAR	R16, 1	1	1		1	0.50	I86
SAR	R16, I8	1	1		1	0.50	I186
SAR	R32, 1	1	1		1	0.50	I86
SAR	R32, I8	1	1		1	0.50	I186
SAR	R64, 1	1	1		1	0.50	I86
SAR	R64, I8	1	1		1	0.50	I186
SAR	R8h, 1	1	1		1	0.50	I86
SAR	R8h, I8	1	1		1	0.50	I186
SAR	R8l, 0	1	1		1	0.50	I186
SAR	R8l, I8	1	1		1	0.50	I186
SAR	R8l, 1	1	1		1	0.50	I86
SBB	AL, 0	1	1		1	0.50	I86
SBB	AX, I16	1	1		1	0.50	I86
SBB	M16, 0	1	1		7	0.58	I86
SBB	M16, I8	1	1		7	0.62	I86
SBB	M32, 0	1	1		7	0.56	I86
SBB	M32, I8	1	1		7	0.57	I86
SBB	M64, 0	1	1		7	0.53	I86
SBB	M64, I8	1	1		7	0.50	I86
SBB	M8, 0	1	1		7	0.56	I86
SBB	M8, R8h	1	1		7	0.50	I86
SBB	R16, 0	1	1		1	0.29	I86
SBB	R16, I8	1	1		1	0.29	I86
SBB	R32, 0	1	1		1	0.29	I86
SBB	R32, I8	1	1		1	0.29	I86
SBB	R64, 0	1	1		1	0.29	I86
SBB	R64, I8	1	1		1	0.29	I86
SBB	R8h, 0	1	1		1	0.50	I86
SBB	R8h, M8	1	1		1	0.50	I86
SBB	RAX, I32	1	1		1	0.56	I86
SBB	R8h, R8l	1	1		1	0.33	I86
SBB	R8l, R8l	1	1		1	0.31	I86
SBB	R32, R32	1	1		1	0.31	I86
SBB	R8h, R8h	1	1		1	0.33	I86
SBB	R8l, R8h	1	1		1	0.33	I86
SBB	R16, R16	1	1		1	0.31	I86
SBB	R64, R64	1	1		1	0.31	I86
SBB	M16, I16	1	1		7	5.91	lock I86
SBB	M16, R16	1	1		7	5.88	lock I86
SBB	M32, I32	1	1		7	5.91	lock I86
SBB	M32, R32	1	1		7	5.91	lock I86
SBB	M64, I32	1	1		7	5.91	lock I86
SBB	M64, R64	1	1		7	5.91	lock I86
SBB	M8, I8	1	1		7	5.91	lock I86
SBB	M8, R8l	1	1		7	5.91	lock I86
SBB	R8l, I8	1	1		1	0.32	I86
SBB	R8l, I8	1	1		1	0.33	I86
REPE_SCASB		3	3			19.00	I86
SCASD		4	4		3	3.00	I386
REPNE_SCASD		3	3			19.00	I386
REPE_SCASW		3	3			19.00	I86
SETB	M8	2	2		7	1.00	I386
SETB	R8l	1	1		1	0.50	I386
SETBE	R8h	1	1		1	0.50	I386
SETL	M8	2	2		7	1.00	I386
SETL	R8l	1	1		1	0.50	I386
SETLE	R8h	1	1		1	0.50	I386
SETNB	M8	2	2		7	1.00	I386
SETNB	R8l	1	1		1	0.50	I386
SETNBE	R8h	1	1		1	0.50	I386
SETNL	M8	2	2		7	1.00	I386
SETNL	R8l	1	1		1	0.50	I386
SETNLE	R8h	1	1		1	0.50	I386
SETNO	M8	2	2		7	1.00	I386
SETNO	R8l	1	1		1	0.50	I386
SETNP	R8h	1	1		1	0.50	I386
SETNS	M8	2	2		7	1.00	I386
SETNS	R8l	1	1		1	0.50	I386
SETNZ	R8h	1	1		1	0.50	I386
SETO	M8	2	2		7	1.00	I386
SETO	R8l	1	1		1	0.50	I386
SETP	R8h	1	1		1	0.50	I386
SETS	M8	2	2		7	1.00	I386
SETS	R8l	1	1		1	0.50	I386
SETZ	R8h	1	1		1	0.50	I386
SGDT	M80	17	17			6.00	I286REAL
SHL	M16, 1	2	2			0.60	I86
SHL	M16, I8	2	2			0.60	I186
SHL	M32, 1	2	2			0.50	I86
SHL	M32, I8	2	2			0.50	I186
SHL	M64, 1	2	2			0.50	I86
SHL	M64, I8	2	2			0.50	I186
SHL	M8, 1	2	2			0.50	I86
SHL	M8, I8	2	2			0.60	I186
SHL	R16, 1	1	1		1	0.50	I86
SHL	R16, I8	1	1		1	0.50	I186
SHL	R32, 1	1	1		1	0.50	I86
SHL	R32, I8	1	1		1	0.50	I186
SHL	R64, 1	1	1		1	0.50	I86
SHL	R64, I8	1	1		1	0.50	I186
SHL	R8h, 1	1	1		1	0.50	I86
SHL	R8h, I8	1	1		1	0.50	I186
SHLD	M16, R16, 0	6	6		8	2.00	I386
SHLD	M16, R16, I8	6	6		8	2.00	I386
SHLD	M32, R32, CL	6	6		18	2.00	I386
SHLD	M64, R64, 0	6	6		7	2.00	I386
SHLD	M64, R64, I8	6	6		7	2.00	I386
SHLD	R16, R16, CL	5	5		18	1.50	I386
SHLD	R32, R32, 0	4	4		2	1.50	I386
SHLD	R32, R32, I8	4	4		2	1.50	I386
SHLD	R64, R64, CL	5	5		18	1.50	I386
SHL	R8l, 0	1	1		1	0.50	I186
SHL	R8l, I8	1	1		1	0.50	I186
SHL	R8l, 1	1	1		1	0.50	I86
SHR	M16, 0	2	2			0.60	I186
SHR	M16, CL	2	2		16	0.53	I86
SHR	M32, 0	2	2			0.53	I186
SHR	M32, CL	2	2		16	0.50	I86
SHR	M64, 0	2	2			0.53	I186
SHR	M64, CL	2	2		16	0.53	I86
SHR	M8, 0	2	2			0.53	I186
SHR	M8, CL	2	2		16	0.50	I86
SHR	R16, 0	1	1		1	0.50	I186
SHR	R16, CL	1	1		16	0.50	I86
SHR	R32, 0	1	1		1	0.50	I186
SHR	R32, CL	1	1		16	0.50	I86
SHR	R64, 0	1	1		1	0.50	I186
SHR	R64, CL	1	1		16	0.50	I86
SHR	R8h, 0	1	1		1	0.50	I186
SHR	R8h, CL	1	1		31	0.50	I86
SHR	R8l, CL	1	1		16	0.50	I86
SHRD	M16, R16, CL	6	6		18	2.00	I386
SHRD	M32, R32, 0	6	6		8	2.00	I386
SHRD	M32, R32, I8	6	6		7	2.00	I386
SHRD	M64, R64, CL	6	6		18	2.00	I386
SHRD	R16, R16, 0	4	4		2	1.50	I386
SHRD	R16, R16, I8	4	4		2	1.50	I386
SHRD	R32, R32, CL	5	5		18	1.50	I386
SHRD	R64, R64, 0	4	4		2	1.50	I386
SHRD	R64, R64, I8	4	4		2	1.50	I386
SHR	R8l, 1	1	1		1	0.50	I86
SHR	R8l, 0	1	1		1	0.50	I186
SHR	R8l, I8	1	1		1	0.50	I186
SLDT	M16	13	13			5.00	I286PROTECTED
SLDT	R32	12	12			4.00	I286PROTECTED
SMSW	M16	13	13			5.00	I286REAL
SMSW	R32	12	12			4.00	I286REAL
STC		1	1			0.25	I86
STI		16	16			49.25	I86
REP_STOSB		3	3			19.00	I86
STOSD		3	3		0	3.00	I386
REP_STOSD		3	3			19.00	I386
REP_STOSW		3	3			19.00	I86
STR	M16	13	13			5.00	I286PROTECTED
STR	R32	12	12			4.00	I286PROTECTED
SUB	AL, 0	1	1		1	0.50	I86
SUB	AX, I16	1	1		1	0.50	I86
SUB	M16, 0	1	1			0.67	I86
SUB	M16, I8	1	1			0.67	I86
SUB	M32, 0	1	1			0.67	I86
SUB	M32, I8	1	1			0.67	I86
SUB	M64, 0	1	1			0.67	I86
SUB	M64, I8	1	1			0.67	I86
SUB	M8, 0	1	1			0.67	I86
SUB	M8, R8h	1	1		6	0.67	I86
SUB	R16, 0	1	1		1	0.28	I86
SUB	R16, I8	1	1		1	0.28	I86
SUB	R32, 0	1	1		1	0.25	I86
SUB	R32, I8	1	1		1	0.25	I86
SUB	R64, 0	1	1		1	0.25	I86
SUB	R64, I8	1	1		1	0.25	I86
SUB	R8h, 0	1	1		1	0.25	I86
SUB	R8h, M8	1	1		1	0.33	I86
SUB	RAX, I32	1	1		1	0.56	I86
SUB	R8h, R8l	1	1		1	0.33	I86
SUB	R8l, R8l	1	1		1	0.25	I86
SUB	R32, R32	1	1		1	0.25	I86
SUB	R8h, R8h	1	1		1	0.33	I86
SUB	R8l, R8h	1	1		1	0.33	I86
SUB	R16, R16	1	1		1	0.25	I86
SUB	R64, R64	1	1		1	0.25	I86
SUB	M16, I16	1	1			7.48	lock I86
SUB	M16, R16	1	1		6	7.48	lock I86
SUB	M32, I32	1	1			7.48	lock I86
SUB	M32, R32	1	1		5	7.48	lock I86
SUB	M64, I32	1	1			7.48	lock I86
SUB	M64, R64	1	1		5	7.48	lock I86
SUB	M8, I8	1	1			7.48	lock I86
SUB	M8, R8l	1	1		6	7.48	lock I86
SUB	R8l, I8	1	1		1	0.25	I86
TEST	AL, I8	1	1		1	0.25	I86
TEST	EAX, I32	1	1		1	0.31	I86
TEST	M16, R16	1	1		1	0.33	I86
TEST	M32, R32	1	1		1	0.33	I86
TEST	M64, R64	1	1		1	0.33	I86
TEST	M8, I8	1	1			0.33	I86
TEST	M8, R8l	1	1		1	0.33	I86
TEST	R16, R16	1	1		1	0.25	I86
TEST	R32, R32	1	1		1	0.25	I86
TEST	R64, R64	1	1		1	0.25	I86
TEST	R8h, I8	1	1		1	0.25	I86
TEST	R8h, R8l	1	1		1	0.25	I86
TEST	R8l, R8l	1	1		1	0.25	I86
TEST	R8l, 0	1	1		1	0.25	I86
VERR	R16	27	27		131	112.67	I286PROTECTED
VERW	R16	27	27		131	112.10	I286PROTECTED
WRMSR		126	126			235.20	PENTIUMREAL
XADD	M32, R32	4	4		6	2.00	I486REAL
XADD	M8, R8h	4	4		8	2.40	I486REAL
XADD	R16, R16	2	2		1	0.50	I486REAL
XADD	R64, R64	2	2		1	0.33	I486REAL
XADD	R8h, R8l	2	2		1	0.50	I486REAL
XADD	R8l, R8l	2	2		1	0.50	I486REAL
XADD	M32, R32	4	4		6	7.82	lock I486REAL
XADD	M8, R8h	4	4		8	7.88	lock I486REAL
XCHG	M16, R16	5	5		8	7.85	I86
XCHG	M64, R64	2	2		6	7.50	I86
XCHG	M8, R8l	5	5		7	7.83	I86
XCHG	R16, R16	2	2		1	0.50	I86
XCHG	R32, R32	2	2		0	0.33	I86
XCHG	R64, RAX	2	2		0	0.33	I86
XCHG	R8h, R8l	2	2		1	0.50	I86
XCHG	R8l, R8l	2	2		1	0.50	I86
XOR	AL, 0	1	1		1	0.50	I86
XOR	AX, I16	1	1		1	0.50	I86
XOR	M16, 0	1	1			0.67	I86
XOR	M16, I8	1	1			0.67	I86
XOR	M32, 0	1	1			0.67	I86
XOR	M32, I8	1	1			0.67	I86
XOR	M64, 0	1	1			0.67	I86
XOR	M64, I8	1	1			0.67	I86
XOR	M8, 0	1	1			0.67	I86
XOR	M8, R8h	1	1		6	0.67	I86
XOR	R16, 0	1	1		1	0.28	I86
XOR	R16, I8	1	1		1	0.28	I86
XOR	R32, 0	1	1		1	0.25	I86
XOR	R32, I8	1	1		1	0.25	I86
XOR	R64, 0	1	1		1	0.25	I86
XOR	R64, I8	1	1		1	0.25	I86
XOR	R8h, 0	1	1		1	0.25	I86
XOR	R8h, M8	1	1		1	0.33	I86
XOR	RAX, I32	1	1		1	0.56	I86
XOR	R8h, R8l	1	1		1	0.33	I86
XOR	R8l, R8l	1	1		1	0.25	I86
XOR	R32, R32	1	1		1	0.25	I86
XOR	R8h, R8h	1	1		1	0.33	I86
XOR	R8l, R8h	1	1		1	0.33	I86
XOR	R16, R16	1	1		1	0.25	I86
XOR	R64, R64	1	1		1	0.25	I86
XOR	M16, I16	1	1			7.48	lock I86
XOR	M16, R16	1	1		7	7.48	lock I86
XOR	M32, I32	1	1			7.48	lock I86
XOR	M32, R32	1	1		5	7.48	lock I86
XOR	M64, I32	1	1			7.48	lock I86
XOR	M64, R64	1	1		5	7.48	lock I86
XOR	M8, I8	1	1			7.48	lock I86
XOR	M8, R8l	1	1		6	7.48	lock I86
XOR	R8l, I8	1	1		1	0.25	I86
ANDN	R32, R32, M32	1	1		1	0.33	BMI1
ANDN	R64, R64, M64	1	1		1	0.33	BMI1
BEXTR	R32, M32, R32	2	2		1	0.50	BMI1
BEXTR	R64, M64, R64	2	2		1	0.50	BMI1
BLSI	R32, M32	3	3			2.00	BMI1
BLSI	R64, M64	3	3			2.00	BMI1
BLSMSK	R32, M32	3	3			2.00	BMI1
BLSMSK	R64, M64	3	3			2.00	BMI1
BLSR	R32, M32	3	3			2.00	BMI1
BLSR	R64, M64	3	3			2.00	BMI1
TZCNT	R16, M16	2	2		1	0.50	BMI1
TZCNT	R32, M32	2	2		0	0.50	BMI1
TZCNT	R64, M64	2	2		0	0.50	BMI1
BZHI	R32, M32, R32	2	2		1	0.50	BMI2
BZHI	R64, M64, R64	2	2		1	0.50	BMI2
MULX	R32, R32, M32	2	2		4	1.00	BMI2
MULX	R64, R64, M64	2	2		4	1.00	BMI2
PDEP	R32, R32, M32	1	1		3	1.00	BMI2
PDEP	R64, R64, M64	1	1		3	1.00	BMI2
PEXT	R32, R32, M32	1	1		3	1.00	BMI2
PEXT	R64, R64, M64	1	1		3	1.00	BMI2
RORX	R32, M32, I8	2	2			0.50	BMI2
RORX	R64, M64, I8	2	2			0.50	BMI2
SARX	R32, M32, R32	2	2		1	0.50	BMI2
SARX	R64, M64, R64	2	2		1	0.50	BMI2
SHLX	R32, M32, R32	2	2		1	0.50	BMI2
SHLX	R64, M64, R64	2	2		1	0.50	BMI2
SHRX	R32, M32, R32	2	2		1	0.50	BMI2
SHRX	R64, M64, R64	2	2		1	0.50	BMI2
CLFLUSHOPT	M512	1	1			19.97	CLFLUSHOPT
CLFLUSH	M512	1	1			19.97	CLFSH
CLWB	M512	1	1			19.96	CLWB
CLZERO		1	1			335.43	CLZERO
VCVTPH2PS	XMM, M64	1	1	1*FP23		0.50	F16C
VCVTPH2PS	YMM, M128	1	1	1*FP23		0.50	F16C
VCVTPS2PH	M128, YMM, I8	3	3	1*FP1+1*FP23+1*FP45	14	2.00	F16C
VCVTPS2PH	XMM, XMM, I8	1	1	1*FP23	3	0.50	F16C
VFMADD132PD	XMM, XMM, M128	1	1	1*FP01	4	0.50	FMA
VFMADD132PD	YMM, YMM, M256	1	1	1*FP01	4	0.62	FMA
VFMADD132PS	XMM, XMM, M128	1	1	1*FP01	4	0.50	FMA
VFMADD132PS	YMM, YMM, M256	1	1	1*FP01	4	0.60	FMA
VFMADD132SD	XMM, XMM, M64	1	1	1*FP01	4	0.50	FMA
VFMADD132SS	XMM, XMM, M32	1	1	1*FP01	4	0.50	FMA
VFMADD213PD	XMM, XMM, M128	1	1	1*FP01	4	0.50	FMA
VFMADD213PD	YMM, YMM, M256	1	1	1*FP01	4	0.60	FMA
VFMADD213PS	XMM, XMM, M128	1	1	1*FP01	4	0.50	FMA
VFMADD213PS	YMM, YMM, M256	1	1	1*FP01	4	0.60	FMA
VFMADD213SD	XMM, XMM, M64	1	1	1*FP01	4	0.50	FMA
VFMADD213SS	XMM, XMM, M32	1	1	1*FP01	4	0.50	FMA
VFMADD231PD	XMM, XMM, M128	1	1	1*FP01	4	0.50	FMA
VFMADD231PD	YMM, YMM, M256	1	1	1*FP01	4	0.60	FMA
VFMADD231PS	XMM, XMM, M128	1	1	1*FP01	4	0.50	FMA
VFMADD231PS	YMM, YMM, M256	1	1	1*FP01	4	0.60	FMA
VFMADD231SD	XMM, XMM, M64	1	1	1*FP01	4	0.50	FMA
VFMADD231SS	XMM, XMM, M32	1	1	1*FP01	4	0.50	FMA
VFMADDSUB132PD	XMM, XMM, M128	1	1	1*FP01	4	0.50	FMA
VFMADDSUB132PD	YMM, YMM, M256	1	1	1*FP01	4	0.63	FMA
VFMADDSUB132PS	XMM, XMM, M128	1	1	1*FP01	4	0.50	FMA
VFMADDSUB132PS	YMM, YMM, M256	1	1	1*FP01	4	0.63	FMA
VFMADDSUB213PD	XMM, XMM, M128	1	1	1*FP01	4	0.52	FMA
VFMADDSUB213PD	YMM, YMM, M256	1	1	1*FP01	4	0.63	FMA
VFMADDSUB213PS	XMM, XMM, M128	1	1	1*FP01	4	0.52	FMA
VFMADDSUB213PS	YMM, YMM, M256	1	1	1*FP01	4	0.62	FMA
VFMADDSUB231PD	XMM, XMM, M128	1	1	1*FP01	4	0.50	FMA
VFMADDSUB231PD	YMM, YMM, M256	1	1	1*FP01	4	0.63	FMA
VFMADDSUB231PS	XMM, XMM, M128	1	1	1*FP01	4	0.50	FMA
VFMADDSUB231PS	YMM, YMM, M256	1	1	1*FP01	4	0.63	FMA
