;Intel Haswell (4th gen Core)
;Instruction timings and µop breakdown, generated from uops.info instructions.xml (2026-03-29).
;Columns: Instruction<TAB>operands<TAB>µOps-fused<TAB>µOps-unfused<TAB>ports<TAB>latency<TAB>throughput<TAB>remark
PREFETCHW	M512	1	0			0.25	PREFETCH_NOP
CMOVLE	R32, R32	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVLE	R64, R64	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVNB	R16, R16	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVNB	R32, R32	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVNB	R64, R64	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVNBE	R16, R16	3	3	1*p0156+2*p06	3	1.00	CMOV
CMOVNBE	R32, R32	3	3	1*p0156+2*p06	3	1.00	CMOV
CMOVNBE	R64, R64	3	3	1*p0156+2*p06	3	1.00	CMOV
CMOVNL	R16, R16	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVNL	R32, R32	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVNL	R64, R64	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVNLE	R16, R16	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVNLE	R32, R32	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVNLE	R64, R64	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVNO	R16, R16	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVNO	R32, R32	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVNO	R64, R64	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVNP	R16, R16	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVNP	R32, R32	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVNP	R64, R64	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVNS	R16, R16	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVNS	R32, R32	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVNS	R64, R64	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVNZ	R16, R16	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVNZ	R32, R32	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVNZ	R64, R64	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVO	R16, R16	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVO	R32, R32	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVO	R64, R64	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVP	R16, R16	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVP	R32, R32	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVP	R64, R64	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVS	R16, R16	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVS	R32, R32	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVS	R64, R64	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVZ	R16, R16	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVZ	R32, R32	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVZ	R64, R64	2	2	1*p0156+1*p06	2	1.00	CMOV
CMP	AL, I8	1	1	1*p0156	1	0.33	I86
CMP	EAX, I32	1	1	1*p0156	1	0.33	I86
CMP	M16, I16	1	2	1*p0156+1*p23		3.38	I86
CMP	M16, R16	1	2	1*p0156+1*p23	1	0.50	I86
CMP	M32, I32	1	2	1*p0156+1*p23		0.50	I86
CMP	M32, R32	1	2	1*p0156+1*p23	1	0.50	I86
CMP	M64, I32	1	2	1*p0156+1*p23		0.50	I86
CMP	M64, R64	1	2	1*p0156+1*p23	1	0.50	I86
CMP	M8, I8	1	2	1*p0156+1*p23		0.50	I86
CMP	M8, R8l	1	2	1*p0156+1*p23	1	0.50	I86
CMP	R16, I16	1	1	1*p0156	1	3.38	I86
CMP	R16, M16	1	2	1*p0156+1*p23	1	0.50	I86
CMP	R32, I32	1	1	1*p0156	1	0.44	I86
CMP	R32, M32	1	2	1*p0156+1*p23	1	0.50	I86
CMP	R64, I32	1	1	1*p0156	1	0.44	I86
CMP	R64, M64	1	2	1*p0156+1*p23	1	0.50	I86
CMP	R8h, I8	1	1	1*p0156	1	0.38	I86
CMP	R8l, M8	1	2	1*p0156+1*p23	1	0.50	I86
CMPSB		5	5	3*p0156+2*p23	4	4.00	I86
REPNE_CMPSB		11	23	11*p015+14*p06+1*p1+4*p23+1*p5		41.23	I86
REPE_CMPSD		11	23	11*p015+14*p06+1*p1+4*p23+1*p5		41.25	I386
CMPSW		5	5	3*p0156+2*p23	4	4.00	I86
REPNE_CMPSW		11	23	11*p015+14*p06+1*p1+4*p23+1*p5		41.23	I86
CMPXCHG	M32, R32	5	6	1*p0156+2*p06+1*p23+1*p237+1*p4	6	4.00	I486REAL
CMPXCHG	M8, R8h	5	6	1*p0156+2*p06+1*p23+1*p237+1*p4	8	4.00	I486REAL
CMPXCHG	R16, R16	5	5	3*p0156+2*p06	3	5.00	I486REAL
CMPXCHG	R64, R64	5	5	3*p0156+2*p06	3	5.00	I486REAL
CMPXCHG	R8h, R8l	5	5	3*p0156+2*p06	3	5.00	I486REAL
CMPXCHG	R8l, R8l	5	5	3*p0156+2*p06	3	5.00	I486REAL
CMPXCHG8B	M64	19	18	5*p015+7*p0156+7*p06+2*p15+2*p23+1*p4	29	19.03	lock PENTIUMREAL
CMPXCHG	M32, R32	10	9	5*p0156+4*p06+2*p23+1*p4	29	19.00	lock I486REAL
CMPXCHG	M8, R8h	10	9	5*p0156+4*p06+2*p23+1*p4	30	19.00	lock I486REAL
CMP	R8h, R8h	1	1	1*p0156	1	0.33	I86
CMP	R8l, R8h	1	1	1*p0156	1	0.33	I86
CMP	R16, R16	1	1	1*p0156	1	0.33	I86
CMP	R64, R64	1	1	1*p0156	1	0.33	I86
CMP	R8h, R8l	1	1	1*p0156	1	0.33	I86
CMP	R8l, R8l	1	1	1*p0156	1	0.33	I86
CMP	R32, R32	1	1	1*p0156	1	0.33	I86
CMP	R8l, 0	1	1	1*p0156	1	0.33	I86
CPUID		33	37	7*p0+15*p06+5*p1+1*p4+10*p5		99.46	I486REAL
CWDE		1	1	1*p0156	1	1.00	I386
DEC	M32	3	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
DEC	M8	3	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
DEC	R32	1	1	1*p0156	1	0.33	I86
DEC	R8h	1	1	1*p0156	1	0.33	I86
DEC	M16	8	7	3*p0156+2*p06+2*p23+1*p4		19.00	lock I86
DEC	M64	8	7	4*p0156+2*p06+2*p23+1*p4		19.00	lock I86
DIV	M16	12	12	2*p0+2*p0156+2*p06+2*p1+1*p15+1*p23+2*p5		9.02	I86
DIV	M64	36	32	2*p0+7*p015+4*p0156+12*p06+3*p1+1*p23+3*p5		21.00	I86
DIV	R16	11	11	2*p0+2*p0156+2*p06+2*p1+1*p15+2*p5		9.00	I86
DIV	R64	36	32	2*p0+8*p015+4*p0156+12*p06+3*p1+3*p5		21.00	I86
DIV	R8l	9	9	2*p0+2*p0156+1*p06+2*p1+2*p5		9.00	I86
ENTER	I16, I8	28	50	3*p0+20*p06+4*p1+19*p23+4*p4+7*p5		91.52	I186
IDIV	M16	11	11	2*p0+2*p0156+1*p06+2*p1+1*p15+1*p23+2*p5		8.16	I86
IDIV	M64	59	57	2*p0+7*p01+12*p015+26*p06+3*p1+1*p15+1*p23+5*p5		24.23	I86
IDIV	R16	10	10	2*p0+2*p0156+1*p06+2*p1+1*p15+2*p5		8.05	I86
IDIV	R64	59	57	2*p0+7*p01+12*p015+1*p0156+26*p06+3*p1+1*p15+5*p5		24.28	I86
IDIV	R8l	9	9	2*p0+3*p0156+2*p1+2*p5		8.06	I86
IMUL	M32	3	4	1*p0156+1*p06+1*p1+1*p23	4	2.00	I86
IMUL	M8	1	2	1*p1+1*p23	3	1.00	I86
IMUL	R16, M16	1	2	1*p1+1*p23	3	1.00	I86
IMUL	R16, M16, I16	2	3	1*p0156+1*p1+1*p23	1	3.38	I186
IMUL	R16, R16	1	1	1*p1	3	1.00	I86
IMUL	R16, R16, I16	2	2	1*p0156+1*p1	4	3.38	I186
IMUL	R32	3	3	1*p0156+1*p06+1*p1	4	2.00	I86
IMUL	R32, M32, 0	1	2	1*p1+1*p23		1.00	I186
IMUL	R32, M32, I8	1	2	1*p1+1*p23		1.00	I186
IMUL	R32, R32, 0	1	1	1*p1	3	1.00	I186
IMUL	R32, R32, I8	1	1	1*p1	3	1.00	I186
IMUL	R64, M64	1	2	1*p1+1*p23	3	1.00	I86
IMUL	R64, M64, I32	1	2	1*p1+1*p23		1.00	I186
IMUL	R64, R64	1	1	1*p1	3	1.00	I86
IMUL	R64, R64, I32	1	1	1*p1	3	1.00	I186
IMUL	R8h	1	1	1*p1	3	1.00	I86
IN	AL, 0	71	87	15*p0+5*p0156+36*p06+16*p1+1*p15+2*p23+12*p5		4427.23	I86
IN	AL, I8	71	87	15*p0+5*p0156+36*p06+16*p1+2*p15+2*p23+11*p5		3599.40	I86
IN	AX, DX	59	59	9*p0+5*p0156+23*p06+13*p1+1*p23+8*p5		3599.40	I86
IN	EAX, 0	60	60	11*p0+5*p0156+22*p06+12*p1+1*p15+1*p23+8*p5		4434.43	I86
IN	EAX, I8	60	60	11*p0+5*p0156+22*p06+12*p1+1*p15+1*p23+8*p5		3578.80	I86
INC	M32	3	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
INC	M8	3	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
INC	R32	1	1	1*p0156	1	0.33	I86
INC	R8h	1	1	1*p0156	1	0.33	I86
INC	M16	8	7	4*p0156+2*p06+2*p23+1*p4		19.00	lock I86
INC	M64	8	7	4*p0156+2*p06+2*p23+1*p4		19.00	lock I86
INSB		58	58	8*p0+5*p0156+21*p06+12*p1+1*p15+2*p23+1*p237+1*p4+7*p5		3567.20	I186
REP_INSB		41	41	4*p0+1*p015+4*p0156+16*p06+10*p1+1*p15+5*p5		89.62	I186
REP_INSD		41	41	4*p0+1*p015+4*p0156+16*p06+10*p1+1*p15+5*p5		89.60	I386
INSW		58	58	8*p0+5*p0156+21*p06+12*p1+1*p15+2*p23+1*p237+1*p4+7*p5		3567.73	I186
REP_INSW		41	41	5*p0+5*p0156+15*p06+10*p1+1*p15+5*p5		89.70	I186
JB	Rel32	1	1	1*p06		1.00	I86
JBE	Rel32	1	1	1*p06		1.00	I86
JL	Rel32	1	1	1*p06		1.00	I86
JLE	Rel32	1	1	1*p06		1.00	I86
JMP	M64	1	2	1*p0156+1*p06+1*p23		2.37	I86
JMP	Rel32	1	1	1*p06		2.12	I86
JNB	Rel8	1	1	1*p06		1.94	I86
JNBE	Rel8	1	1	1*p06		1.94	I86
JNL	Rel8	1	1	1*p06		0.93	I86
JNLE	Rel8	1	1	1*p06		1.98	I86
JNO	Rel8	1	1	1*p06		1.93	I86
JNP	Rel8	1	1	1*p06		1.93	I86
JNS	Rel8	1	1	1*p06		1.93	I86
JNZ	Rel8	1	1	1*p06		2.29	I86
JO	Rel8	1	1	1*p06		1.82	I86
JP	Rel8	1	1	1*p06		2.20	I86
JS	Rel32	1	1	1*p06		1.00	I86
JZ	Rel32	1	1	1*p06		1.00	I86
LAHF		1	1	1*p06	1	1.00	LAHF
LAR	R16, R16	23	24	4*p015+3*p0156+11*p06+3*p1+2*p23+1*p5	58	62.25	I286PROTECTED
LAR	R32, R32	23	24	4*p015+3*p0156+11*p06+3*p1+2*p23+1*p5	58	62.00	I286PROTECTED
LAR	R64, R64	23	24	4*p015+3*p0156+11*p06+3*p1+2*p23+1*p5	58	62.00	I286PROTECTED
LEAVE		3	4	3*p0156+1*p23	6	2.02	I186
LEA	R32	1	1	1*p15		0.50	I86
LEA	R16	2	2	1*p0156+1*p15	1	1.00	I86
LEA	R64	1	1	1*p15		0.50	I86
LEA	R16	2	2	1*p0156+1*p1	1	1.00	I86
LEA	R64	1	1	1*p1		1.00	I86
LEA	R32	1	1	1*p1		1.00	I86
LLDT	M16	15	16	9*p06+3*p1+2*p23+1*p237+1*p4		131.54	I286PROTECTED
LMSW	M16	28	33	1*p0+1*p01+16*p06+4*p1+2*p15+2*p23+2*p4+5*p5		144.50	I286REAL
LODSB		3	3	2*p0156+1*p23		1.22	I86
REP_LODSB		9	19	6*p015+12*p06+1*p1+3*p23		41.23	I86
REP_LODSD		9	19	6*p015+12*p06+1*p1+3*p23		41.23	I386
LODSW		3	3	2*p0156+1*p23		1.22	I86
REP_LODSW		9	19	6*p015+12*p06+1*p1+3*p23		41.23	I86
LOOPE	Rel8	11	11	2*p015+2*p0156+6*p06+1*p1	2	5.97	I86
LSL	R16, M16	14	14	7*p06+3*p1+3*p23+1*p5	38	30.50	I286PROTECTED
LSL	R32, M16	14	14	7*p06+3*p1+3*p23+1*p5	38	30.50	I286PROTECTED
LSL	R64, M16	14	14	7*p06+3*p1+3*p23+1*p5	38	30.50	I286PROTECTED
MOV	AX, Moffs16	1	2	1*p0156+1*p23	5	1.00	I86
MOV	M16, I16	1	2	1*p237+1*p4		3.38	I86
MOV	M16, SEG	2	3	1*p1+1*p237+1*p4		1.00	I86
MOV	M32, R32	1	2	1*p237+1*p4	4	1.00	I86
MOV	M64, R64	1	2	1*p237+1*p4	4	1.00	I86
MOV	M8, I8	1	2	1*p237+1*p4		1.00	I86
MOV	M8, R8l	1	2	1*p237+1*p4	5	1.00	I86
MOV	Moffs32, EAX	1	2	1*p237+1*p4	4	1.02	I86
MOV	Moffs8, AL	1	2	1*p237+1*p4	5	1.02	I86
MOV	R16, M16	1	2	1*p0156+1*p23	1	0.50	I86
MOV	R32, I32	1	1	1*p0156		0.35	I86
MOV	R32, SEG	2	2	1*p0156+1*p1		1.00	I86
MOV	R64, I64	1	1	1*p0156		0.62	I86
MOV	R64, SEG	2	2	1*p0156+1*p1		1.00	I86
MOV	R8h, I8	1	1	1*p0156	1	0.25	I86
MOV	R8l, 0	1	1	1*p0156	1	0.31	I86
MOV	R8l, M8	1	2	1*p0156+1*p23	1	0.50	I86
MOVSB		5	5	2*p0156+2*p23+1*p4		4.00	I86
REP_MOVSB		82	88	12*p01+7*p015+31*p06+2*p1+18*p15+17*p23+7*p4		30.29	I86
REP_MOVSD		65	77	3*p01+12*p015+7*p0156+6*p06+1*p15+32*p23+16*p4		22.00	I386
MOVSW		5	5	2*p0156+2*p23+1*p4		4.00	I86
REP_MOVSW		65	77	2*p01+13*p015+7*p0156+6*p06+1*p15+32*p23+16*p4		22.00	I86
MOVSX	R16, R8h	1	1	1*p0156	1	0.25	I386
MOVSX	R32, M16	1	1	1*p23		0.50	I386
MOVSX	R32, R16	1	1	1*p0156	1	0.25	I386
MOVSX	R32, R8l	1	1	1*p0156	1	0.25	I386
MOVSX	R64, M8	1	1	1*p23		0.50	I386
MOVSX	R64, R8l	1	1	1*p0156	1	0.25	I386
MOVZX	R16, R8h	1	1	1*p0156	1	0.25	I386
MOVZX	R32, M16	1	1	1*p23		0.50	I386
MOVZX	R32, R16	1	1	1*p0156	1	0.25	I386
MOVZX	R32, R8l	1	0		0	0.25	I386
MOVZX	R64, M8	1	1	1*p23		0.50	I386
MOVZX	R64, R8l	1	0		0	0.25	I386
MOV	R8h, R8l	1	1	1*p0156	1	0.25	I86
MOV	R8l, R8l	1	1	1*p0156	1	0.31	I86
MOV	R32, R32	1	0		0	0.30	I86
MOV	R8h, R8h	1	1	1*p0156	1	0.25	I86
MOV	R8l, R8h	1	1	1*p0156	1	0.40	I86
MOV	R16, R16	1	1	1*p0156	1	0.25	I86
MOV	R64, R64	1	0		0	0.30	I86
MOV_CR	R64, CR	5	5	1*p0156+3*p06+1*p5		9.00	I86
MOV_DR	R64, DR	30	30	2*p01+11*p015+17*p06+3*p5	165	27.00	I86
MUL	M32	3	4	1*p0156+1*p06+1*p1+1*p23	4	2.00	I86
MUL	M8	1	2	1*p1+1*p23	3	1.00	I86
MUL	R32	3	3	1*p0156+1*p06+1*p1	4	2.00	I86
MUL	R8h	1	1	1*p1	3	1.00	I86
NEG	M16	2	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
NEG	M64	2	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
NEG	R16	1	1	1*p0156	1	0.25	I86
NEG	R64	1	1	1*p0156	1	0.31	I86
NEG	R8l	1	1	1*p0156	1	0.31	I86
NEG	M32	8	7	3*p0156+2*p06+2*p23+1*p4		19.00	lock I86
NEG	M8	8	7	4*p0156+2*p06+2*p23+1*p4		19.00	lock I86
NOP	M16	1	0			0.31	FAT_NOP
NOP	M64	1	0			0.25	FAT_NOP
NOP	R32	1	0			0.25	FAT_NOP
NOT	M16	3	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
NOT	M64	3	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
NOT	R16	1	1	1*p0156	1	0.25	I86
NOT	R64	1	1	1*p0156	1	0.31	I86
NOT	R8l	1	1	1*p0156	1	0.31	I86
NOT	M32	8	7	4*p0156+2*p06+2*p23+1*p4		19.00	lock I86
NOT	M8	8	7	4*p0156+2*p06+2*p23+1*p4		19.00	lock I86
OR	AL, I8	1	1	1*p0156	1	0.63	I86
OR	EAX, I32	1	1	1*p0156	1	0.50	I86
OR	M16, I16	2	4	1*p0156+1*p23+1*p237+1*p4		3.29	I86
OR	M16, R16	2	4	1*p0156+1*p23+1*p237+1*p4	6	1.10	I86
OR	M32, I32	2	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
OR	M32, R32	2	4	1*p0156+1*p23+1*p237+1*p4	5	1.09	I86
OR	M64, I32	2	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
OR	M64, R64	2	4	1*p0156+1*p23+1*p237+1*p4	5	1.09	I86
OR	M8, I8	2	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
OR	M8, R8l	2	4	1*p0156+1*p23+1*p237+1*p4	6	1.10	I86
OR	R16, I16	1	1	1*p0156	1	3.35	I86
OR	R16, M16	1	2	1*p0156+1*p23	1	0.50	I86
OR	R32, I32	1	1	1*p0156	1	0.40	I86
OR	R32, M32	1	2	1*p0156+1*p23	1	0.50	I86
OR	R64, I32	1	1	1*p0156	1	0.44	I86
OR	R64, M64	1	2	1*p0156+1*p23	1	0.50	I86
OR	R8h, I8	1	1	1*p0156	1	0.38	I86
OR	R8l, M8	1	2	1*p0156+1*p23	1	0.50	I86
OR	R8h, R8h	1	1	1*p0156	1	0.40	I86
OR	R8l, R8h	1	1	1*p0156	1	0.42	I86
OR	R16, R16	1	1	1*p0156	1	0.25	I86
OR	R64, R64	1	1	1*p0156	1	0.31	I86
OR	R8h, R8l	1	1	1*p0156	1	0.40	I86
OR	R8l, R8l	1	1	1*p0156	1	0.31	I86
OR	R32, R32	1	1	1*p0156	1	0.31	I86
OR	M16, 0	8	7	3*p0156+2*p06+2*p23+1*p4		19.00	lock I86
OR	M16, I8	8	7	3*p0156+2*p06+2*p23+1*p4		19.00	lock I86
OR	M32, 0	8	7	3*p0156+2*p06+2*p23+1*p4		19.00	lock I86
OR	M32, I8	8	7	3*p0156+2*p06+2*p23+1*p4		19.00	lock I86
OR	M64, 0	8	7	4*p0156+2*p06+2*p23+1*p4		19.00	lock I86
OR	M64, I8	8	7	3*p0156+2*p06+2*p23+1*p4		19.00	lock I86
OR	M8, 0	8	7	3*p0156+2*p06+2*p23+1*p4		19.00	lock I86
OR	M8, R8h	8	7	4*p0156+2*p06+2*p23+1*p4	29	19.00	lock I86
OR	R8l, 0	1	1	1*p0156	1	0.25	I86
OUT	0, AL	53	54	9*p0+4*p0156+18*p06+11*p1+2*p15+1*p237+1*p4+8*p5		4809.00	I86
OUT	0, EAX	53	54	9*p0+4*p0156+18*p06+11*p1+2*p15+1*p237+1*p4+8*p5		4844.87	I86
OUT	DX, AX	52	53	7*p0+4*p0156+19*p06+12*p1+1*p15+1*p237+1*p4+8*p5		9701.37	I86
OUT	I8, AL	53	54	9*p0+4*p0156+18*p06+11*p1+2*p15+1*p237+1*p4+8*p5		7534.10	I86
OUT	I8, EAX	53	54	9*p0+4*p0156+18*p06+11*p1+2*p15+1*p237+1*p4+8*p5		14023.17	I86
REP_OUTSB		40	40	4*p0+1*p015+4*p0156+15*p06+10*p1+1*p15+5*p5		88.78	I186
OUTSD		56	57	7*p0+1*p01+5*p0156+21*p06+12*p1+2*p15+1*p23+1*p237+1*p4+6*p5		14019.30	I386
REP_OUTSD		40	40	5*p0+5*p0156+14*p06+10*p1+1*p15+5*p5		88.90	I386
REP_OUTSD		40	40	5*p0+5*p0156+14*p06+10*p1+1*p15+5*p5		88.88	I386
REP_OUTSW		40	40	5*p0+5*p0156+14*p06+10*p1+1*p15+5*p5		88.63	I186
POP	M16	2	3	1*p23+1*p237+1*p4		1.00	I86
POP	R16	1	2	1*p0156+1*p23	1	0.50	I86
POPF		10	7	3*p0156+2*p06+1*p1+1*p23		20.00	I86
PUSH	FS	2	3	1*p1+1*p237+1*p4		1.00	I86
PUSH	I32	1	2	1*p237+1*p4		1.00	I186
PUSH	M16	2	3	1*p23+1*p237+1*p4		1.00	I86
PUSH	R16	1	2	1*p237+1*p4	5	1.00	I86
PUSHF		3	4	1*p06+1*p1+1*p237+1*p4	9	1.00	I86
PUSH	I16	1	2	1*p237+1*p4		3.25	I186
RCL	M16, 0	11	11	2*p0156+4*p06+2*p1+2*p23+1*p4		7.08	I186
RCL	M16, CL	11	11	2*p0156+4*p06+2*p1+2*p23+1*p4	12	7.00	I86
RCL	M32, 0	11	11	2*p0156+4*p06+2*p1+2*p23+1*p4		7.08	I186
RCL	M32, CL	11	11	2*p0156+4*p06+2*p1+2*p23+1*p4	12	7.00	I86
RCL	M64, 0	11	11	2*p0156+4*p06+2*p1+2*p23+1*p4		7.08	I186
RCL	M64, CL	11	11	2*p0156+4*p06+2*p1+2*p23+1*p4	12	7.00	I86
RCL	M8, 0	12	12	1*p0156+6*p06+1*p1+1*p15+2*p23+1*p4		6.00	I186
RCL	M8, CL	12	12	1*p0156+6*p06+1*p1+1*p15+2*p23+1*p4	10	6.00	I86
RCL	R16, 0	8	8	2*p0156+4*p06+2*p1	6	7.07	I186
RCL	R16, CL	8	8	2*p0156+4*p06+2*p1	8	6.00	I86
RCL	R32, 0	8	8	2*p0156+4*p06+2*p1	6	7.07	I186
RCL	R32, CL	8	8	2*p0156+4*p06+2*p1	8	6.00	I86
RCL	R64, 0	8	8	2*p0156+4*p06+2*p1	6	7.07	I186
RCL	R64, CL	8	8	2*p0156+4*p06+2*p1	8	6.00	I86
RCL	R8h, 0	10	10	1*p015+1*p0156+6*p06+1*p1+1*p15	6	5.33	I186
RCL	R8h, CL	10	10	1*p015+1*p0156+6*p06+1*p1+1*p15	6	5.33	I86
RCL	R8l, CL	10	10	1*p015+1*p0156+6*p06+1*p1+1*p15	6	5.29	I86
RCL	R8l, 1	3	3	1*p0156+2*p06	2	2.00	I86
RCL	R8l, 0	10	10	1*p015+1*p0156+6*p06+1*p1+1*p15	6	5.31	I186
RCL	R8l, I8	10	10	1*p015+1*p0156+6*p06+1*p1+1*p15	6	5.31	I186
RCR	M16, 1	4	6	1*p0156+2*p06+1*p23+1*p237+1*p4	7	2.00	I86
RCR	M16, I8	11	11	2*p0156+4*p06+2*p1+2*p23+1*p4	10	6.00	I186
RCR	M32, 1	4	6	1*p0156+2*p06+1*p23+1*p237+1*p4	7	2.00	I86
RCR	M32, I8	11	11	2*p0156+4*p06+2*p1+2*p23+1*p4	10	6.00	I186
RCR	M64, 1	4	6	1*p0156+2*p06+1*p23+1*p237+1*p4	7	2.00	I86
RCR	M64, I8	11	11	2*p0156+4*p06+2*p1+2*p23+1*p4	10	6.00	I186
RCR	M8, 1	4	6	1*p0156+2*p06+1*p23+1*p237+1*p4	7	2.00	I86
RCR	M8, I8	13	13	2*p0156+5*p06+2*p1+1*p15+2*p23+1*p4	11	6.65	I186
RCR	R16, 1	3	3	1*p0156+2*p06	2	2.00	I86
RCR	R16, I8	8	8	2*p0156+4*p06+2*p1	6	6.00	I186
RCR	R32, 1	3	3	1*p0156+2*p06	2	2.00	I86
RCR	R32, I8	8	8	2*p0156+4*p06+2*p1	6	6.00	I186
RCR	R64, 1	3	3	1*p0156+2*p06	2	2.00	I86
RCR	R64, I8	8	8	2*p0156+4*p06+2*p1	6	6.00	I186
RCR	R8h, 1	3	3	1*p0156+2*p06	2	2.00	I86
RCR	R8h, I8	11	11	1*p015+2*p0156+5*p06+2*p1+1*p15	7	6.37	I186
RCR	R8l, 0	11	11	1*p015+2*p0156+5*p06+2*p1+1*p15	7	6.38	I186
RCR	R8l, I8	11	11	1*p015+2*p0156+5*p06+2*p1+1*p15	7	6.38	I186
RCR	R8l, 1	3	3	1*p0156+2*p06	2	2.00	I86
RDMSR		65	70	1*p0+6*p01+14*p015+37*p06+5*p1+6*p15+3*p5		92.29	PENTIUMREAL
RDTSC		13	13	1*p015+3*p0156+6*p06+2*p1+1*p5		24.00	PENTIUMREAL
RET	I16	4	22	2*p0156+7*p06+6*p15+2*p23+2*p237+1*p4		34.33	I86
ROL	M16, 1	4	5	2*p06+1*p23+1*p237+1*p4		1.11	I86
ROL	M16, I8	4	5	2*p06+1*p23+1*p237+1*p4		1.07	I186
ROL	M32, 1	4	5	2*p06+1*p23+1*p237+1*p4		1.04	I86
ROL	M32, I8	4	5	2*p06+1*p23+1*p237+1*p4		1.04	I186
ROL	M64, 1	4	5	2*p06+1*p23+1*p237+1*p4		1.05	I86
ROL	M64, I8	4	5	2*p06+1*p23+1*p237+1*p4		1.05	I186
ROL	M8, 1	4	5	2*p06+1*p23+1*p237+1*p4		1.11	I86
ROL	M8, I8	4	5	2*p06+1*p23+1*p237+1*p4		1.11	I186
ROL	R16, 1	2	2	2*p06	1	1.00	I86
ROL	R16, I8	1	1	1*p06	1	0.50	I186
ROL	R32, 1	2	2	2*p06	1	1.00	I86
ROL	R32, I8	1	1	1*p06	1	0.50	I186
ROL	R64, 1	2	2	2*p06	1	1.00	I86
ROL	R64, I8	1	1	1*p06	1	0.50	I186
ROL	R8h, 1	2	2	2*p06	1	1.00	I86
ROL	R8h, I8	1	1	1*p06	1	0.50	I186
ROL	R8l, 0	1	1	1*p06	1	0.50	I186
ROL	R8l, I8	1	1	1*p06	1	0.50	I186
ROL	R8l, 1	2	2	2*p06	1	1.00	I86
ROR	M16, 0	4	5	2*p06+1*p23+1*p237+1*p4		1.07	I186
ROR	M16, CL	5	6	3*p06+1*p23+1*p237+1*p4	6	4.00	I86
ROR	M32, 0	4	5	2*p06+1*p23+1*p237+1*p4		1.02	I186
ROR	M32, CL	5	6	3*p06+1*p23+1*p237+1*p4	6	3.98	I86
ROR	M64, 0	4	5	2*p06+1*p23+1*p237+1*p4		1.00	I186
ROR	M64, CL	5	6	3*p06+1*p23+1*p237+1*p4	6	3.98	I86
ROR	M8, 0	4	5	2*p06+1*p23+1*p237+1*p4		1.05	I186
ROR	M8, CL	5	6	3*p06+1*p23+1*p237+1*p4	6	3.96	I86
ROR	R16, 0	1	1	1*p06	1	0.50	I186
ROR	R16, CL	3	3	3*p06	2	2.00	I86
ROR	R32, 0	1	1	1*p06	1	0.50	I186
ROR	R32, CL	3	3	3*p06	2	2.00	I86
ROR	R64, 0	1	1	1*p06	1	0.50	I186
ROR	R64, CL	3	3	3*p06	2	2.00	I86
ROR	R8h, 0	1	1	1*p06	1	0.50	I186
ROR	R8h, CL	3	3	3*p06	2	2.00	I86
ROR	R8l, CL	3	3	3*p06	2	2.00	I86
ROR	R8l, 1	2	2	2*p06	1	1.00	I86
